Black Horn of Heaven,Trap
Cost Down,Spell
^Ruin, Queen of Oblivion^,Monster
Vennominon the King of Poisonous Snakes,Monster
Battle Teleportation,Trap
Wattkid,Monster
Drowning Mirror Force,Trap
Volcanic Blaster,Monster
Grenosaurus,Monster
Master Hyperion,Monster
Gora Turtle of Illusion,Monster
Phantasm Spiral Crash,Spell
Eradicating Aerosol,Spell
Trickstar Black Catbat,Monster
Damage Polarizer,Trap
Otherworld - The "A" Zone,Spell
Familiar-Possessed - Dharc,Monster
Cipher Spectrum,Trap
^Radius, the Half-Moon Dragon^,Monster
Elemental HERO Wild Wingman,Monster
Kattapillar,Monster
Revival of Dokurorider,Spell
Dark Sanctuary,Spell
Ancient Telescope,Spell
Yosenju Misak,Monster
Garma Sword,Monster
Artifact Aegis,Monster
Two-Headed King Rex,Monster
Dragon Master Knight,Monster
Noble Knight Artorigus,Monster
Xyz Xtreme !!,Trap
Subterror Nemesis Defender,Monster
The Forgiving Maiden,Monster
Wall of Illusion,Monster
Fallen Paradise,Spell
Ancient Tree of Enlightenment,Monster
Crystal Abundance,Spell
Gravekeeper's Nobleman,Monster
Contract with the Dark Master,Spell
Golem Dragon,Monster
Common Charity,Trap
Machina Soldier,Monster
^Gaia Dragon, the Thunder Charger^,Monster
Flame Champion,Monster
Cyber Commander,Monster
Boost Warrior,Monster
Hyo,Monster
Wood Remains,Monster
Darklord Nurse Reficule,Monster
Paleozoic Leanchoilia,Trap
Hydra Viper,Monster
Horseytail,Monster
Predaplant Darlingtonia Cobra,Monster
Ancient Gear Explosive,Spell
Cloudian - Nimbusman,Monster
Iron Chain Blaster,Monster
Destroyer Golem,Monster
Background Dragon,Monster
Hidden Armory,Spell
Spell Recycler,Monster
Red-Eyes Burn,Trap
Edge Imp Tomahawk,Monster
XZ-Tank Cannon,Monster
Earth Effigy,Monster
Steelswarm Moth,Monster
Advanced Heraldry Art,Spell
Twin-Headed Behemoth,Monster
Core Compression,Spell
Ally of Justice Core Destroyer,Monster
Zerozerock,Spell
Allure Queen LV7,Monster
Eater of Millions,Monster
Dark Bug,Monster
Mist Valley Soldier,Monster
Raidraptor - Final Fortress Falcon,Monster
Synchro Barrier,Trap
Karakuri Steel Shogun mdl 00X "Bureido",Monster
Column Switch,Spell
^Gungnir, Dragon of the Ice Barrier^,Monster
Crimson Nova the Dark Cubic Lord,Monster
Chaos Form,Spell
Chiron the Mage,Monster
The Huge Revolution is Over,Trap
Rod of Silence - Kay'est,Spell
Minar,Monster
The Calculator,Monster
The Monarchs Awaken,Trap
Fire Darts,Trap
Shien's Scheme,Trap
One-Eyed Skill Gainer,Monster
D.D. Survivor,Monster
Yashinoki,Monster
Final Flame,Spell
Darklord Ixchel,Monster
^Buster Blader, the Dragon Destroyer Swordsman^,Monster
Number 70: Malevolent Sin,Monster
Storm Shooter,Monster
Shining Elf,Monster
Graveyard and the Hand of Invitation,Monster
Pyramid of Light,Trap
Nega-Ton Corepanel,Trap
Ancient Gear Gadget,Monster
Burning Bamboo Sword,Spell
^Commander Gottoms, Swordmaster^,Monster
Sylvan Princessprout,Monster
Swallow's Nest,Spell
Jinzo - Lord,Monster
Scrap-Iron Scarecrow,Trap
Elemental Recharge,Trap
Ritual Weapon,Spell
Magical Musket - Steady Hands,Spell
Branch!,Spell
Treaty on Uniform Nomenclature,Trap
Defrag Dragon,Monster
Parallel Twister,Spell
Mind on Air,Monster
Majioshaleon,Monster
3-Hump Lacooda,Monster
Red-Eyes Black Dragon Sword,Monster
Kycoo the Ghost Destroyer,Monster
^Reactan, Dragon Ruler of Pebbles^,Monster
Ultimate Axon Kicker,Monster
PSY-Frame Accelerator,Trap
Opera the Melodious Diva,Monster
Gouki Headbatt,Monster
Number 6: Chronomaly Atlandis,Monster
Shaddoll Hound,Monster
Disc Fighter,Monster
Sonic Maid,Monster
Brave Scizzar,Monster
Chain Detonation,Trap
Reptilianne Hydra,Monster
Pollinosis,Trap
Rose Lover,Monster
Stardust Divinity,Monster
Blackwing - Breeze the Zephyr,Monster
Bottomless Trap Hole,Trap
Shopina the Melodious Maestra,Monster
Wonder Balloons,Spell
The Phantom Knights of Ragged Gloves,Monster
Dwarf Star Dragon Planeter,Monster
Release Restraint Wave,Spell
Mark of the Rose,Spell
^Ariel, Priestess of the Nekroz^,Monster
Light of Destruction,Trap
Geo Genex,Monster
Inferno,Monster
Gallis the Star Beast,Monster
Dragon's Mirror,Spell
Beckoning Light,Trap
Photon Alexandra Queen,Monster
Meklord Army of Granel,Monster
^Mariña, Princess of Sunflowers^,Monster
Gem-Knight Master Diamond,Monster
Sishunder,Monster
Fleur Synchron,Monster
Powerful Rebirth,Trap
Naturia White Oak,Monster
Chaosrider Gustaph,Monster
Scrap Archfiend,Monster
Barrier Statue of the Drought,Monster
Nekroz of Catastor,Monster
Banisher of the Radiance,Monster
Precious Cards from Beyond,Spell
Royal Magical Library,Monster
Fire Formation - Tenki,Spell
Constellar Pollux,Monster
Emperor of Prophecy,Monster
Royal Knight of the Ice Barrier,Monster
Call of the Earthbound,Trap
Gagaga Head,Monster
Satellarknight Zefrathuban,Monster
Resonator Call,Spell
Shadow Ghoul,Monster
Morale Boost,Spell
Wattcastle,Spell
Hero Barrier,Trap
Jigabyte,Monster
^Sillva, Warlord of Dark World^,Monster
Rock Spirit,Monster
Troposphere,Monster
Starlight Road,Trap
Elemental HERO Flare Neos,Monster
Photon Booster,Spell
Kozmo Strawman,Monster
Defense Draw,Trap
Skelgon,Monster
Crystron Quariongandrax,Monster
Malefic Parallel Gear,Monster
Ghostrick Break,Trap
Des Kangaroo,Monster
Photon Lizard,Monster
Spiritual Water Art - Aoi,Trap
Gadget Hauler,Monster
Phantom Knights' Fog Blade,Trap
Inari Fire,Monster
^Dogoran, the Mad Flame Kaiju^,Monster
Final Ritual of the Ancients,Spell
Dimension Sphinx,Trap
Hymn of Light,Spell
Beaver Warrior,Monster
Morphtronic Vacuumen,Monster
Madolche Magileine,Monster
Gora Turtle,Monster
Heavy Storm,Spell
Shaddoll Fusion,Spell
The Gift of Greed,Trap
Magical Labyrinth,Spell
Hack Worm,Monster
Gruesome Goo,Monster
Silver Wing,Spell
Serpent Marauder,Monster
King's Consonance,Trap
Karakuri Showdown Castle,Spell
Mekk-Knight Green Horizon,Monster
Rocket Jumper,Monster
Naturia Rosewhip,Monster
Hero Heart,Spell
Dark Contract with the Swamp King,Spell
Stygian Sergeants,Monster
Photon Wyvern,Monster
Ignition Beast Volcannon,Monster
Contract with Exodia,Spell
De-Synchro,Spell
Xyz Reborn,Trap
Arcana Force XXI - The World,Monster
White-Horned Dragon,Monster
Troymare Goblin,Monster
White Potan,Monster
Dokuroyaiba,Monster
Shovel Crusher,Monster
Genex Ally Axel,Monster
B.E.S. Crystal Core,Monster
Vision HERO Adoration,Monster
Jinzo - Returner,Monster
Skypalace Gangaridai,Monster
Amazoness Heirloom,Spell
Ocean's Keeper,Monster
Gladiator Beast Laquari,Monster
Mermaid Shark,Monster
The Fabled Kokkator,Monster
Neo-Spacian Glow Moss,Monster
Boar Soldier,Monster
Vermillion Dragon Mech,Monster
Beast-Warrior Puma,Monster
Hero of the East,Monster
The All-Seeing White Tiger,Monster
Wrecker Panda,Monster
Hand of Nephthys,Monster
Kozmourning,Trap
Steam Gyroid,Monster
Return of the Red-Eyes,Trap
Robbin' Zombie,Trap
Chaos Greed,Spell
Scramble Egg,Trap
Fabled Dianaira,Monster
Omega Goggles,Spell
Limit Overdrive,Spell
Gust Fan,Spell
Vermillion Sparrow,Monster
Dark Bat,Monster
Tyrant Red Dragon Archfiend,Monster
Dimensional Inversion,Trap
Wind-Up Bat,Monster
White Stingray,Monster
Chthonian Emperor Dragon,Monster
Interrupted Kaiju Slumber,Spell
Ojama Green,Monster
Crystal Beast Ruby Carbuncle,Monster
Timaeus the Knight of Destiny,Monster
Performapal Helpprincess,Monster
Black Illusion Ritual,Spell
Wings of Wicked Flame,Monster
Whiptail Crow,Monster
Armor Ninjitsu Art of Alchemy,Spell
Armed Sea Hunter,Monster
Krokodilus,Monster
Moja,Monster
Dark Magician Knight,Monster
Cry Havoc!,Trap
Strike Ninja,Monster
Wattdragonfly,Monster
Amazoness Baby Tiger,Monster
Splendid Venus,Monster
Battle-Scarred,Trap
Draining Shield,Trap
Overmind Archfiend,Monster
Red Sprinter,Monster
Leng Ling,Monster
Milla the Temporal Magician,Monster
Madolche Puddingcess,Monster
Summoning Curse,Spell
Worm Prince,Monster
Obsidian Dragon,Monster
Hurricail,Monster
Majespecter Fox - Kyubi,Monster
Neo-Spacian Dark Panther,Monster
D/D/D Gust King Alexander,Monster
CXyz Skypalace Babylon,Monster
Supay,Monster
Dark Paladin,Monster
Arcana Force IV - The Emperor,Monster
Neo Space Pathfinder,Monster
Zaborg the Thunder Monarch,Monster
T.G. Recipro Dragonfly,Monster
Beelze Frog,Monster
Zefraath,Monster
Dark Assailant,Monster
Destiny HERO - Dangerous,Monster
Telekinetic Charging Cell,Spell
Emissary of the Afterlife,Monster
Machina Defender,Monster
Satellite Cannon,Monster
Infernity Patriarch,Monster
Maximum Six,Monster
Crystron Quan,Monster
Victoria,Monster
Performapal Odd-Eyes Unicorn,Monster
^Scarm, Malebranche of the Burning Abyss^,Monster
Dragonic Tactics,Spell
Gem-Knight Garnet,Monster
Wrath of Neos,Spell
Arcanite Magician,Monster
Grave of the Super Ancient Organism,Trap
Elemental HERO Escuridao,Monster
Roll Out!,Trap
Forbidden Chalice,Spell
Lancer Dragonute,Monster
Hitodenchak,Monster
Gateway of the Six,Spell
Release Restraint,Spell
Prologue of the Destruction Swordsman,Trap
Shien's Advisor,Monster
^Kayenn, the Master Magma Blacksmith^,Monster
Odd-Eyes Mirage Dragon,Monster
Mara of the Nordic Alfar,Monster
Majespecter Cyclone,Spell
Terrene Toothed Tsuchinoko,Monster
Mistar Boy,Monster
Raidraptor - Rise Falcon,Monster
Drastic Drop Off,Trap
Barox,Monster
Fencing Fire Ferret,Monster
Meda Bat,Monster
^Grandopolis, The Eternal Golden City^,Monster
Castle of Dragon Souls,Trap
Flower Cardian Willow with Calligrapher,Monster
Vendread Core,Monster
Magical Musketeer Calamity,Monster
^Grizzly, the Red Star Beast^,Monster
Mare Mare,Monster
Jerry Beans Man,Monster
Elemental HERO Mudballman,Monster
Vindikite R-Genex,Monster
White Elephant's Gift,Spell
Hieroglyph Lithograph,Spell
Dangerous Machine Type-6,Spell
Gem-Knight Amethyst,Monster
Performapal Thunderhino,Monster
Brain Hazard,Trap
Fairy Box,Trap
Naturia Mosquito,Monster
Succubus Knight,Monster
Disarmament,Trap
Sasuke Samurai,Monster
Counter Counter,Trap
Lunalight Crimson Fox,Monster
Infernity Guardian,Monster
Force Resonator,Monster
Spirit Converter,Spell
Zero Gravity,Trap
Karakuri Trick House,Trap
Double Tag Team,Trap
^Chiwen, Light of the Yang Zing^,Monster
Predaplant Chimerafflesia,Monster
Bamboo Scrap,Trap
Demise of the Land,Spell
Green Phantom King,Monster
Snatch Steal,Spell
Hyper Psychic Blaster/Assault Mode,Monster
Umi,Spell
Pendulum Reborn,Trap
Junk Forward,Monster
^Mei-Kou, Master of Barriers^,Monster
Neo Galaxy-Eyes Cipher Dragon,Monster
Gaia the Dragon Champion,Monster
Ritual Beast Tamer Zefrawendi,Monster
Fluffal Wings,Monster
Ebon Arrow,Trap
^Rosaria, the Stately Fallen Angel^,Monster
Comic Hand,Spell
Nordic Relic Gungnir,Trap
Power Tool Mecha Dragon,Monster
The Tricky,Monster
Fortress Whale's Oath,Spell
CXyz Barian Hope,Monster
Laval Coatl,Monster
Constellar Tempest,Spell
Genex Ally Reliever,Monster
Super Defense Robot Lio,Monster
Assault Wyvern,Monster
El Shaddoll Wendigo,Monster
Solemn Authority,Trap
Psychic Nightmare,Monster
Flare Resonator,Monster
Crystal Release,Spell
Ghostrick Dullahan,Monster
Big Bang Shot,Spell
Humpty Grumpty,Monster
Swallowtail Butterspy,Monster
El Shaddoll Anoyatyllis,Monster
Blue-Eyed Silver Zombie,Monster
Tribe-Shocking Virus,Monster
Skull Lair,Trap
Trickstar Holly Angel,Monster
Dawnbreak Gardna,Monster
Giant Pairfish,Monster
Dinomist Pteran,Monster
Digital Bug Rhinosebus,Monster
Raidraptor - Wild Vulture,Monster
Dark Flare Knight,Monster
Cyber Harpie Lady,Monster
Ojamassimilation,Spell
Genex Ally Triforce,Monster
Splendid Rose,Monster
Dreamland,Spell
Shaddoll Zefracore,Monster
Spell Economics,Spell
Earthbound Immortal Ccapac Apu,Monster
Griffore,Monster
F.A. Turbo Charger,Monster
Deskbot 009,Monster
Survival of the Fittest,Trap
Droll Bird,Monster
Flame Ghost,Monster
Hot Red Dragon Archfiend Bane,Monster
Toon Cannon Soldier,Monster
Risebell the Star Psycher,Monster
Iron Chain Snake,Monster
Scrap-Iron Statue,Trap
Fishborg Blaster,Monster
Torrential Tribute,Trap
Giant Trap Hole,Trap
Express Train Trolley Olley,Monster
Ice Princess Zereort,Monster
Phantom Bounzer,Monster
The Mask of Remnants,Spell
Revolving Switchyard,Spell
Stamping Destruction,Spell
Call of the Reaper,Trap
Ultimate Ancient Gear Golem,Monster
D/D Savant Kepler,Monster
Armored Rat,Monster
Lady of the Lake,Monster
Beast Rage,Spell
Cyclone Boomerang,Spell
Parasitic Ticky,Monster
Metallizing Parasite - Soltite,Monster
Laval Lakeside Lady,Monster
Generation Force,Spell
Altitude Knight,Monster
Magician of Dark Illusion,Monster
Morphtronic Lantron,Monster
Sword of Kusanagi,Spell
Mandragon,Monster
Performapal Fire Mufflerlion,Monster
Neo-Spacian Twinkle Moss,Monster
Change of Hero - Reflector Ray,Trap
Synchro Control,Spell
^Dinoster Power, the Mighty Dracoslayer^,Monster
Disturbance Strategy,Trap
Secret Pass to the Treasures,Spell
Dweller in the Depths,Monster
World Legacy - "World Lance",Monster
Stronghold the Moving Fortress,Trap
The First Monarch,Trap
Get Your Game On!,Spell
Tyhone,Monster
Elemental HERO Neos Knight,Monster
Supreme King Gate Infinity,Monster
Rivalry of Warlords,Trap
Wind-Up Magician,Monster
Knight Day Grepher,Monster
Xyz Tribalrivals,Trap
Satellarknight Alsahm,Monster
Malefic Stardust Dragon,Monster
Dark Summoning Beast,Monster
Pot of Acquisitiveness,Spell
Plant Food Chain,Trap
Flame Ogre,Monster
Cipher Etranger,Monster
UFOroid,Monster
Swallow Flip,Trap
Chronomaly Mud Golem,Monster
Double Snare,Spell
The Ascended of Thunder,Monster
Double Dragon Descent,Trap
Etoile Cyber,Monster
^Makiu, the Magical Mist^,Spell
Galaxy Wave,Spell
Queen's Bodyguard,Monster
Drillroid,Monster
Dark Snake Syndrome,Spell
Mekk-Knight Indigo Eclipse,Monster
Gogogo Talisman,Spell
Blindly Loyal Goblin,Monster
Ancient Gear Fusion,Spell
The Six Samurai - Nisashi,Monster
Machine King - 3000 B.C.,Trap
Ghost Fairy Elfobia,Monster
Elemental Grace Doriado,Monster
Herald of Perfection,Monster
Evolzar Solda,Monster
Disk Magician,Monster
X-Saber Galahad,Monster
^Minerva, Scholar of the Sky^,Monster
Crystal Beast Sapphire Pegasus,Monster
Wizard Buster Destruction Sword,Monster
Clashing Souls,Spell
Pixie Knight,Monster
Peropero Cerperus,Monster
Clock Resonator,Monster
Nekroz of Gungnir,Monster
Brotherhood of the Fire Fist - Wolf,Monster
Elemental HERO Marine Neos,Monster
Genex Ally Birdman,Monster
Hazy Flame Basiltrice,Monster
Dueltaining,Spell
X-Krawler Neurogos,Monster
^Digvorzhak, King of Heavy Industry^,Monster
Legendary Six Samurai - Enishi,Monster
Legendary Six Samurai - Kizan,Monster
ZW - Leo Arms,Monster
Last Turn,Trap
Gagaga Gardna,Monster
Super Vehicroid - Mobile Base,Monster
Mythical Beast Jackal,Monster
Speedroid Terrortop,Monster
Grasschopper,Monster
Meteor Dragon Red-Eyes Impact,Monster
Divine Punishment,Trap
Utopian Aura,Trap
Traptrix Myrmeleo,Monster
Allure Queen LV5,Monster
Cosmic Flare,Spell
Shooting Star Bow - Ceal,Spell
Elder Entity N'tss,Monster
Elemental HERO Prisma,Monster
Legendary Six Samurai - Shinai,Monster
Reanimation Wave,Trap
B-Buster Drake,Monster
Aqua Snake,Monster
Outroll of the Haunted Sea,Monster
^Yazi, Evil of the Yang Zing^,Monster
Secret Barrel,Trap
Fushi No Tori,Monster
Earthshattering Event,Spell
Golden Dragon Summoner,Monster
Krawler Spine,Monster
Number S39: Utopia the Lightning,Monster
Goblin Circus,Spell
Xyz Encore,Spell
Evilswarm Nightmare,Monster
Voltic Kong,Monster
Cactus Bouncer,Monster
Dark Calling,Spell
Twilight Rose Knight,Monster
Commander Covington,Monster
The Unfriendly Amazon,Monster
Mermail Abyssleed,Monster
LaLa Li-Oon,Monster
^Gaia Drake, the Universal Force^,Monster
Mystical Moon,Spell
Destructotron,Monster
Molting Escape,Spell
Archfiend Commander,Monster
^Gadarla, the Mystery Dust Kaiju^,Monster
Number 100: Numeron Dragon,Monster
Realm of Light,Spell
Train Connection,Spell
Lightsworn Sanctuary,Spell
Hieratic Seal of the Dragon King,Monster
Naturia Stinkbug,Monster
Pahunder,Monster
SPYRAL Sleeper,Monster
Attraffic Control,Spell
Bright Future,Trap
Space Dragster,Trap
Gishki Abyss,Monster
Avenging Knight Parshath,Monster
Lightning Rod Lord,Monster
Super Soldier Rebirth,Trap
Naturia Antjaw,Monster
Guardian Kay'est,Monster
Machina Megaform,Monster
Crystron Rosenix,Monster
Infernoid Pirmais,Monster
Black and White Wave,Spell
Scrubbed Raid,Trap
Puppet King,Monster
Double Magical Arm Bind,Trap
Neo-Spacian Flare Scarab,Monster
Ryu Kokki,Monster
Bujinunity,Spell
Uni-Zombie,Monster
Takuhee,Monster
Zoodiac Hammerkong,Monster
Phantom Beast Wild-Horn,Monster
Chicken Game,Spell
Different Dimension Capsule,Spell
Worm Warlord,Monster
White Night Queen,Monster
Archfiend Palabyrinth,Spell
Vylon Omega,Monster
Domain of the True Monarchs,Spell
Blaze Accelerator,Spell
Performapal Sky Pupil,Monster
Majestic Dragon,Monster
ZW - Ultimate Shield,Monster
Overlay Regen,Spell
Hieratic Dragon of Gebeb,Monster
Edge Imp Sabres,Monster
Elemental HERO Thunder Giant,Monster
Number 55: Gogogo Goliath,Monster
Mystical Knight of Jackal,Monster
Queen's Knight,Monster
Bottom Dweller,Monster
Penumbral Soldier Lady,Monster
Predaplant Sarraceniant,Monster
Amorphage Infection,Spell
Fiery Fervor,Trap
Blaze Accelerator Reload,Trap
Gishki Emilia,Monster
Brilliant Spark,Trap
Hallohallo,Monster
Metalfoes Adamante,Monster
Zombie Tiger,Monster
^Gaia Knight, the Force of Earth^,Monster
King of the Beasts,Monster
Sage of Silence,Monster
Dotscaper,Monster
Lockout Gardna,Monster
Metal Reflect Slime,Trap
Guardian of Felgrand,Monster
Battlin' Boxer Veil,Monster
Morphtronic Magnen Bar,Monster
Lyrilusc - Cobalt Sparrow,Monster
Gauntlet Warrior,Monster
Synthesis Spell,Spell
Five-Headed Dragon,Monster
Qliphort Disk,Monster
Extra Gate,Spell
Mist Bird Clausolas,Monster
Doomstar Magician,Monster
Chaos Command Magician,Monster
Reed Butterfly,Monster
Goyo Predator,Monster
Mammoth Graveyard,Monster
Number C104: Umbral Horror Masquerade,Monster
Six Scrolls of the Samurai,Spell
Lunalight Kaleido Chick,Monster
Left Arm of the Forbidden One,Monster
Aquaactress Tetra,Monster
Human-Wave Tactics,Trap
Inspiration,Trap
Mayosenju Daibak,Monster
Prevent Rat,Monster
Ordeal of a Traveler,Trap
Razor Lizard,Monster
Abyss Script - Fire Dragon's Lair,Spell
Mekk-Knight Red Moon,Monster
Link Restart,Trap
Warrior of Tradition,Monster
Ante,Spell
Performapal Gold Fang,Monster
Tiki Curse,Trap
Brotherhood of the Fire Fist - Boar,Monster
Armor Ninjitsu Art of Rust Mist,Trap
Over Destiny,Spell
Darkness Neosphere,Monster
Yosenju Kodam,Monster
Duelist Alliance,Spell
Zubaba General,Monster
Euler's Circuit,Spell
Tragoedia,Monster
Gladiator Beast's Respite,Spell
Clock Tower Prison,Spell
Karakuri Muso mdl 818 "Haipa",Monster
Zenmailfunction,Spell
Tanngnjostr of the Nordic Beasts,Monster
Royal Guard,Monster
